"FieldworkerCode","Currency","DateofDataCollection","Province","City","Suburb","Outlet_type","Brand_name","Sub_brand","Cig_num","Price_local","Comment","Country","Price_local_cig","Exchange_dollar","Price_dollar","Price_dollar_cig","Pack_cat"
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Dunhill","Red Courtleigh Blend",10,19.95,,2,1.99500000476837,10.9047002792358,1.82948637008667,0.182948634028435,2
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Dunhill","White",20,43.5,,2,2.17499995231628,10.9047002792358,3.98910546302795,0.19945527613163,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Dunhill","Infinite",20,43.5,,2,2.17499995231628,10.9047002792358,3.98910546302795,0.19945527613163,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Dunhill","Menthol Light",20,43.5,,2,2.17499995231628,10.9047002792358,3.98910546302795,0.19945527613163,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Dunhill","Ultra",20,38.45,,2,1.92250001430511,10.9047002792358,3.52600240707397,0.176300123333931,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Marlboro","Blue Ice Box",20,36.95,,2,1.8474999666214,10.9047002792358,3.38844704627991,0.16942235827446,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Marlboro","Red",20,41.95,,2,2.09750008583069,10.9047002792358,3.84696507453918,0.192348256707191,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Marlboro","Red Beyond",20,31.45,,2,1.57249999046326,10.9047002792358,2.88407754898071,0.144203871488571,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Kent","Menthol",20,38.45,,2,1.92250001430511,10.9047002792358,3.52600240707397,0.176300123333931,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Marlboro","Gold",20,42.95,,2,2.14750003814697,10.9047002792358,3.93866848945618,0.196933418512344,3
